athlete_id,date,edad,sexo,estatura_cm,peso_kg,horas_entrenamiento_semanal,intensidad_entrenamiento,tipo_disciplina,antecedentes_lesiones_previas,tiempo_desde_ultima_lesion_dias,fatiga_autoreportada,sueno_horas,dolor_actual,flexibilidad,fuerza_muscular,estabilidad_equilibrio,riesgo_lesion
247,2023-08-08,16,0,163.7,40.1,10.3,3,2,0,9999,1.0,9.5,2.0,3,3,5,0
247,2023-08-15,16,0,163.7,40.1,6.2,3,0,1,376,6.0,5.8,3.0,5,3,4,0
247,2023-08-22,16,0,163.7,40.1,7.9,4,0,0,9999,5.0,7.2,3.0,4,4,3,0
247,2023-08-29,16,0,163.7,40.1,4.7,3,1,0,9999,2.0,9.0,1.0,3,4,1,0
247,2023-09-05,16,0,163.7,40.1,4.9,2,2,0,9999,5.0,8.0,1.0,3,3,2,0
247,2023-09-12,16,0,163.7,40.1,9.7,4,1,0,9999,3.0,8.0,3.0,4,1,3,0
247,2023-09-19,16,0,163.7,40.1,11.1,4,2,0,9999,5.0,6.3,4.0,3,4,3,0
247,2023-09-26,16,0,163.7,40.1,6.6,3,0,1,33,3.0,7.2,0.0,4,5,3,0
247,2023-10-03,16,0,163.7,40.1,12.9,2,0,1,52,3.0,6.5,6.0,4,3,5,0
247,2023-10-10,16,0,163.7,40.1,10.9,5,0,0,9999,3.0,6.2,0.0,4,3,4,0
247,2023-10-17,16,0,163.7,40.1,12.8,4,1,0,9999,3.0,6.6,0.0,1,3,3,0
247,2023-10-24,16,0,163.7,40.1,7.1,2,0,0,9999,6.0,7.0,1.0,2,3,3,0
247,2023-10-31,16,0,163.7,40.1,12.6,1,0,1,815,5.0,7.2,1.0,3,5,3,0
247,2023-11-07,16,0,163.7,40.1,14.5,3,0,0,9999,4.0,7.1,5.0,3,1,2,0
247,2023-11-14,16,0,163.7,40.1,6.8,3,0,0,9999,5.0,9.1,3.0,2,1,3,0
247,2023-11-21,16,0,163.7,40.1,7.5,2,0,0,9999,1.0,7.0,2.0,2,5,2,0
247,2023-11-28,16,0,163.7,40.1,5.2,3,0,0,9999,2.0,9.6,3.0,3,3,3,0
248,2023-11-04,20,0,164.6,40.0,4.6,3,2,0,9999,4.0,7.5,2.0,5,3,2,0
248,2023-11-11,20,0,164.6,40.0,4.6,4,0,0,9999,5.0,8.5,0.0,3,4,3,0
248,2023-11-18,20,0,164.6,40.0,5.6,3,0,0,9999,4.0,8.5,2.0,1,4,1,0
248,2023-11-25,20,0,164.6,40.0,8.8,3,1,0,9999,1.0,7.0,1.0,1,3,1,0
248,2023-12-02,20,0,164.6,40.0,5.7,5,2,1,150,2.0,7.6,0.0,2,3,4,0
248,2023-12-09,20,0,164.6,40.0,8.7,2,1,1,644,4.0,7.4,3.0,5,3,3,0
248,2023-12-16,20,0,164.6,40.0,8.8,2,0,0,9999,7.0,8.4,1.0,5,4,3,0
248,2023-12-23,20,0,164.6,40.0,6.6,4,2,0,9999,5.0,7.9,0.0,3,4,3,0
248,2023-12-30,20,0,164.6,40.0,7.8,2,0,0,9999,6.0,7.2,0.0,3,2,4,1
248,2024-01-06,20,0,164.6,40.0,6.4,4,0,0,9999,4.0,8.1,2.0,4,2,4,0
248,2024-01-13,20,0,164.6,40.0,7.1,1,1,0,9999,4.0,8.4,3.0,1,3,5,0
248,2024-01-20,20,0,164.6,40.0,5.6,2,1,0,9999,2.0,10.0,2.0,2,3,2,0
248,2024-01-27,20,0,164.6,40.0,8.3,5,0,0,9999,5.0,8.1,2.0,3,3,4,0
248,2024-02-03,20,0,164.6,40.0,6.2,3,2,0,9999,3.0,8.0,0.0,4,2,5,0
248,2024-02-10,20,0,164.6,40.0,4.5,4,1,0,9999,5.0,8.5,1.0,3,1,1,0
248,2024-02-17,20,0,164.6,40.0,9.8,2,2,0,9999,4.0,7.0,1.0,2,4,3,0
248,2024-02-24,20,0,164.6,40.0,9.9,2,0,1,100,4.0,6.1,1.0,5,3,3,0
248,2024-03-02,20,0,164.6,40.0,11.3,4,0,0,9999,3.0,7.7,1.0,3,3,4,0
248,2024-03-09,20,0,164.6,40.0,4.9,3,0,1,62,4.0,9.2,0.0,4,3,1,0
248,2024-03-16,20,0,164.6,40.0,6.6,3,0,1,186,5.0,9.4,3.0,2,2,3,0
249,2023-05-08,16,1,156.1,63.3,8.7,1,0,0,9999,2.0,5.9,0.0,1,3,4,0
249,2023-05-15,16,1,156.1,63.3,6.5,3,1,0,9999,1.0,8.7,0.0,2,4,2,0
249,2023-05-22,16,1,156.1,63.3,9.7,4,1,0,9999,4.0,5.6,0.0,5,4,2,0
249,2023-05-29,16,1,156.1,63.3,9.5,4,0,0,9999,6.0,8.5,3.0,1,4,5,0
249,2023-06-05,16,1,156.1,63.3,9.4,3,0,0,9999,6.0,8.4,2.0,3,3,4,0
249,2023-06-12,16,1,156.1,63.3,12.4,3,0,0,9999,2.0,6.1,0.0,3,3,3,0
249,2023-06-19,16,1,156.1,63.3,9.9,3,2,1,188,3.0,9.1,2.0,3,4,3,0
249,2023-06-26,16,1,156.1,63.3,8.5,3,0,1,824,1.0,9.9,1.0,3,2,4,0
249,2023-07-03,16,1,156.1,63.3,7.4,4,1,0,9999,3.0,7.9,0.0,1,4,5,0
249,2023-07-10,16,1,156.1,63.3,7.6,2,1,0,9999,5.0,8.2,1.0,1,4,4,0
249,2023-07-17,16,1,156.1,63.3,4.8,2,0,1,281,3.0,9.6,0.0,1,2,3,0
249,2023-07-24,16,1,156.1,63.3,2.7,5,0,0,9999,3.0,6.8,2.0,1,2,3,0
249,2023-07-31,16,1,156.1,63.3,9.4,1,0,0,9999,4.0,6.8,0.0,1,3,1,0
249,2023-08-07,16,1,156.1,63.3,11.7,2,1,0,9999,2.0,7.1,1.0,3,2,2,0
249,2023-08-14,16,1,156.1,63.3,7.0,3,1,1,675,6.0,8.0,1.0,1,4,4,0
249,2023-08-21,16,1,156.1,63.3,12.8,4,1,0,9999,4.0,8.0,3.0,2,2,1,0
249,2023-08-28,16,1,156.1,63.3,7.5,3,1,1,72,3.0,7.4,1.0,3,3,1,0
249,2023-09-04,16,1,156.1,63.3,2.1,3,0,0,9999,4.0,7.7,2.0,1,4,3,0
249,2023-09-11,16,1,156.1,63.3,10.8,5,0,0,9999,5.0,7.4,0.0,5,2,2,0
249,2023-09-18,16,1,156.1,63.3,6.6,4,2,0,9999,6.0,7.5,1.0,3,4,2,0
250,2023-02-08,16,1,157.2,50.8,11.0,4,1,0,9999,3.0,7.2,2.0,5,2,3,0
250,2023-02-15,16,1,157.2,50.8,4.2,1,1,0,9999,5.0,7.2,3.0,2,5,3,0
250,2023-02-22,16,1,157.2,50.8,9.2,2,1,0,9999,4.0,5.8,0.0,1,3,2,0
250,2023-03-01,16,1,157.2,50.8,5.6,3,0,0,9999,3.0,7.8,0.0,3,2,3,0
250,2023-03-08,16,1,157.2,50.8,8.6,2,0,0,9999,2.0,5.8,2.0,2,3,3,0
250,2023-03-15,16,1,157.2,50.8,10.3,1,1,0,9999,2.0,8.8,4.0,3,3,1,0
250,2023-03-22,16,1,157.2,50.8,9.6,2,2,0,9999,2.0,7.4,2.0,3,2,4,0
250,2023-03-29,16,1,157.2,50.8,8.2,3,0,0,9999,5.0,7.9,0.0,3,3,2,0
250,2023-04-05,16,1,157.2,50.8,3.9,3,0,0,9999,5.0,7.6,0.0,4,4,3,0
250,2023-04-12,16,1,157.2,50.8,10.2,4,0,0,9999,2.0,7.7,1.0,2,4,3,0
250,2023-04-19,16,1,157.2,50.8,11.1,1,0,0,9999,1.0,9.4,2.0,3,4,2,0
250,2023-04-26,16,1,157.2,50.8,4.9,3,0,0,9999,2.0,6.5,1.0,3,4,1,0
250,2023-05-03,16,1,157.2,50.8,5.3,2,2,0,9999,2.0,6.2,0.0,3,1,4,0
250,2023-05-10,16,1,157.2,50.8,11.2,3,1,0,9999,3.0,8.1,3.0,1,3,3,0
250,2023-05-17,16,1,157.2,50.8,7.4,3,2,0,9999,5.0,7.5,1.0,3,2,3,0
250,2023-05-24,16,1,157.2,50.8,5.4,3,1,1,295,3.0,8.4,2.0,3,1,4,0
250,2023-05-31,16,1,157.2,50.8,8.8,4,0,0,9999,6.0,8.8,0.0,5,4,1,0
250,2023-06-07,16,1,157.2,50.8,6.1,4,2,0,9999,1.0,6.8,3.0,4,4,4,0
250,2023-06-14,16,1,157.2,50.8,8.5,3,0,0,9999,3.0,8.7,0.0,2,4,3,0
250,2023-06-21,16,1,157.2,50.8,6.8,4,2,0,9999,5.0,6.9,4.0,3,4,3,0
251,2023-12-04,19,1,145.2,41.8,7.0,3,1,0,9999,5.0,8.1,2.0,4,3,4,0
251,2023-12-11,19,1,145.2,41.8,11.3,4,0,0,9999,3.0,6.6,0.0,3,5,3,0
251,2023-12-18,19,1,145.2,41.8,1.0,3,0,0,9999,5.0,8.1,2.0,2,3,1,0
251,2023-12-25,19,1,145.2,41.8,9.7,3,0,1,400,5.0,8.0,4.0,2,4,4,0
251,2024-01-01,19,1,145.2,41.8,10.8,4,0,0,9999,2.0,6.8,0.0,2,2,4,0
251,2024-01-08,19,1,145.2,41.8,6.1,1,0,0,9999,4.0,6.5,4.0,1,2,3,0
251,2024-01-15,19,1,145.2,41.8,10.8,3,2,0,9999,5.0,8.8,2.0,3,3,3,0
251,2024-01-22,19,1,145.2,41.8,5.1,5,1,0,9999,3.0,7.5,4.0,3,2,2,0
251,2024-01-29,19,1,145.2,41.8,6.0,4,0,0,9999,6.0,9.1,1.0,2,1,3,0
251,2024-02-05,19,1,145.2,41.8,5.7,1,0,0,9999,2.0,7.4,1.0,3,2,4,0
251,2024-02-12,19,1,145.2,41.8,10.9,3,1,1,842,4.0,9.4,5.0,2,4,3,0
251,2024-02-19,19,1,145.2,41.8,2.8,4,0,0,9999,2.0,7.0,2.0,2,5,4,0
251,2024-02-26,19,1,145.2,41.8,12.9,5,0,0,9999,4.0,9.6,1.0,3,3,4,0
251,2024-03-04,19,1,145.2,41.8,7.1,3,1,0,9999,2.0,8.2,2.0,4,5,2,0
251,2024-03-11,19,1,145.2,41.8,9.8,4,0,1,172,3.0,8.4,0.0,3,4,3,0
251,2024-03-18,19,1,145.2,41.8,9.6,4,0,1,549,1.0,6.9,1.0,4,2,3,0
251,2024-03-25,19,1,145.2,41.8,8.5,2,0,1,541,5.0,8.8,3.0,2,3,3,0
251,2024-04-01,19,1,145.2,41.8,6.2,4,0,0,9999,4.0,8.8,1.0,1,5,1,0
251,2024-04-08,19,1,145.2,41.8,11.7,3,0,0,9999,5.0,7.6,0.0,3,4,3,0
251,2024-04-15,19,1,145.2,41.8,6.5,3,0,0,9999,3.0,5.7,0.0,2,3,1,0
252,2023-12-26,17,1,155.5,63.4,5.8,3,0,1,402,5.0,6.8,1.0,4,3,4,0
252,2024-01-02,17,1,155.5,63.4,10.6,3,2,0,9999,4.0,6.8,0.0,2,4,5,0
252,2024-01-09,17,1,155.5,63.4,8.4,4,1,1,717,4.0,8.5,0.0,3,3,2,0
252,2024-01-16,17,1,155.5,63.4,12.1,3,1,0,9999,7.0,7.5,0.0,3,2,3,0
252,2024-01-23,17,1,155.5,63.4,7.8,4,0,0,9999,3.0,7.5,3.0,4,3,4,0
252,2024-01-30,17,1,155.5,63.4,6.0,4,0,0,9999,5.0,7.4,1.0,4,3,3,0
252,2024-02-06,17,1,155.5,63.4,8.8,4,0,0,9999,4.0,9.6,1.0,1,2,2,0
252,2024-02-13,17,1,155.5,63.4,6.7,3,1,0,9999,3.0,8.0,0.0,2,3,4,0
252,2024-02-20,17,1,155.5,63.4,6.1,1,0,0,9999,2.0,8.2,0.0,4,4,3,0
252,2024-02-27,17,1,155.5,63.4,10.5,3,0,0,9999,2.0,7.3,0.0,3,2,3,0
252,2024-03-05,17,1,155.5,63.4,13.5,4,0,1,356,5.0,8.0,1.0,3,3,5,0
252,2024-03-12,17,1,155.5,63.4,7.3,2,2,0,9999,6.0,6.9,0.0,2,5,5,0
252,2024-03-19,17,1,155.5,63.4,5.1,5,2,1,409,4.0,8.4,3.0,3,4,4,0
252,2024-03-26,17,1,155.5,63.4,7.5,4,0,0,9999,4.0,6.7,1.0,2,4,2,0
252,2024-04-02,17,1,155.5,63.4,9.5,4,1,1,541,5.0,8.8,2.0,4,3,2,0
252,2024-04-09,17,1,155.5,63.4,8.8,3,0,0,9999,4.0,7.2,3.0,2,2,4,0
252,2024-04-16,17,1,155.5,63.4,11.6,3,0,0,9999,5.0,9.0,3.0,2,3,3,0
252,2024-04-23,17,1,155.5,63.4,10.0,4,0,0,9999,4.0,10.1,0.0,1,4,3,0
252,2024-04-30,17,1,155.5,63.4,4.7,3,0,0,9999,4.0,8.0,2.0,3,1,3,0
252,2024-05-07,17,1,155.5,63.4,6.5,4,0,0,9999,2.0,9.4,2.0,5,2,4,0
253,2023-05-09,14,1,169.3,56.4,3.9,3,2,1,129,2.0,8.8,2.0,2,3,2,0
253,2023-05-16,14,1,169.3,56.4,11.4,4,1,0,9999,1.0,6.4,3.0,1,3,5,0
253,2023-05-23,14,1,169.3,56.4,2.0,4,0,0,9999,5.0,8.1,3.0,3,5,3,0
253,2023-05-30,14,1,169.3,56.4,4.2,1,0,1,753,3.0,8.6,3.0,3,1,4,0
253,2023-06-06,14,1,169.3,56.4,6.5,1,0,0,9999,3.0,8.7,4.0,5,3,3,0
253,2023-06-13,14,1,169.3,56.4,9.7,4,0,0,9999,1.0,8.2,1.0,1,4,3,0
253,2023-06-20,14,1,169.3,56.4,6.4,2,2,0,9999,3.0,8.2,1.0,4,3,4,0
253,2023-06-27,14,1,169.3,56.4,6.9,3,0,0,9999,2.0,8.0,3.0,2,3,3,0
253,2023-07-04,14,1,169.3,56.4,7.0,3,1,0,9999,2.0,8.1,1.0,2,4,3,0
253,2023-07-11,14,1,169.3,56.4,8.5,1,0,1,684,4.0,6.7,2.0,2,1,3,0
253,2023-07-18,14,1,169.3,56.4,4.3,1,0,0,9999,4.0,7.7,0.0,5,5,1,0
253,2023-07-25,14,1,169.3,56.4,5.2,4,0,0,9999,1.0,6.4,0.0,4,2,4,0
253,2023-08-01,14,1,169.3,56.4,13.0,3,2,1,254,2.0,7.5,2.0,2,1,4,0
253,2023-08-08,14,1,169.3,56.4,9.2,3,1,0,9999,2.0,7.4,0.0,5,3,2,0
253,2023-08-15,14,1,169.3,56.4,10.3,5,0,0,9999,6.0,7.3,0.0,1,4,4,0
253,2023-08-22,14,1,169.3,56.4,8.2,2,1,0,9999,6.0,6.8,3.0,2,2,4,0
253,2023-08-29,14,1,169.3,56.4,7.6,2,2,0,9999,2.0,8.3,3.0,3,1,3,0
253,2023-09-05,14,1,169.3,56.4,9.4,4,0,0,9999,1.0,7.7,3.0,5,1,3,0
253,2023-09-12,14,1,169.3,56.4,10.2,4,0,1,86,4.0,7.5,0.0,3,2,3,0
253,2023-09-19,14,1,169.3,56.4,10.5,3,0,0,9999,4.0,6.5,2.0,4,2,3,0
254,2023-09-24,19,1,152.6,57.0,7.6,5,0,0,9999,4.0,7.7,1.0,5,3,3,0
254,2023-10-01,19,1,152.6,57.0,10.9,5,1,0,9999,5.0,9.3,3.0,1,2,3,0
254,2023-10-08,19,1,152.6,57.0,1.0,1,0,0,9999,4.0,9.3,4.0,2,3,2,0
254,2023-10-15,19,1,152.6,57.0,10.7,2,0,0,9999,2.0,8.4,0.0,1,3,4,0
254,2023-10-22,19,1,152.6,57.0,6.7,4,0,0,9999,4.0,7.7,1.0,4,4,3,0
254,2023-10-29,19,1,152.6,57.0,9.7,3,0,0,9999,5.0,8.6,3.0,3,2,5,0
254,2023-11-05,19,1,152.6,57.0,6.1,1,0,0,9999,2.0,7.3,1.0,1,3,2,0
254,2023-11-12,19,1,152.6,57.0,4.0,4,1,0,9999,4.0,7.7,4.0,3,4,2,0
254,2023-11-19,19,1,152.6,57.0,9.0,3,0,0,9999,3.0,7.2,0.0,3,5,3,0
254,2023-11-26,19,1,152.6,57.0,3.5,3,0,0,9999,6.0,9.0,1.0,3,3,2,0
254,2023-12-03,19,1,152.6,57.0,6.8,2,0,0,9999,2.0,8.9,0.0,4,3,3,0
254,2023-12-10,19,1,152.6,57.0,5.6,3,2,0,9999,5.0,8.0,1.0,1,3,2,0
254,2023-12-17,19,1,152.6,57.0,7.5,3,0,0,9999,1.0,9.9,0.0,3,3,3,0
254,2023-12-24,19,1,152.6,57.0,10.4,2,0,0,9999,6.0,8.5,1.0,2,2,3,0
254,2023-12-31,19,1,152.6,57.0,6.5,3,0,1,455,2.0,8.4,3.0,4,3,3,0
254,2024-01-07,19,1,152.6,57.0,8.9,3,0,0,9999,4.0,8.3,0.0,3,5,3,0
254,2024-01-14,19,1,152.6,57.0,10.2,5,0,0,9999,1.0,6.6,0.0,3,3,4,0
254,2024-01-21,19,1,152.6,57.0,6.2,5,1,0,9999,1.0,7.0,3.0,1,2,4,0
254,2024-01-28,19,1,152.6,57.0,6.2,2,1,0,9999,5.0,7.9,3.0,3,5,2,0
254,2024-02-04,19,1,152.6,57.0,12.1,4,0,0,9999,5.0,7.9,0.0,4,3,4,0
255,2023-05-31,14,0,153.8,61.5,7.8,4,0,0,9999,4.0,8.6,4.0,3,3,3,0
255,2023-06-07,14,0,153.8,61.5,9.5,4,1,0,9999,5.0,7.3,2.0,4,3,3,0
255,2023-06-14,14,0,153.8,61.5,9.5,3,0,0,9999,5.0,8.1,3.0,2,3,2,0
255,2023-06-21,14,0,153.8,61.5,4.4,1,0,0,9999,2.0,8.1,0.0,2,2,3,0
255,2023-06-28,14,0,153.8,61.5,5.7,4,0,0,9999,1.0,8.1,4.0,3,3,2,0
255,2023-07-05,14,0,153.8,61.5,9.1,2,2,0,9999,3.0,8.0,1.0,3,3,3,0
255,2023-07-12,14,0,153.8,61.5,1.8,2,1,0,9999,3.0,6.5,1.0,2,4,5,0
255,2023-07-19,14,0,153.8,61.5,7.4,3,0,0,9999,4.0,5.5,2.0,2,2,4,0
255,2023-07-26,14,0,153.8,61.5,5.4,5,0,0,9999,4.0,7.0,0.0,3,4,4,0
255,2023-08-02,14,0,153.8,61.5,11.3,2,1,0,9999,2.0,7.4,0.0,3,2,3,0
255,2023-08-09,14,0,153.8,61.5,9.0,3,0,1,35,5.0,6.7,1.0,1,3,2,0
255,2023-08-16,14,0,153.8,61.5,11.6,3,1,0,9999,4.0,7.9,1.0,5,3,2,0
255,2023-08-23,14,0,153.8,61.5,7.9,4,0,0,9999,5.0,9.2,0.0,3,5,1,0
255,2023-08-30,14,0,153.8,61.5,7.7,3,2,0,9999,3.0,8.8,3.0,3,3,3,0
255,2023-09-06,14,0,153.8,61.5,7.1,2,1,0,9999,5.0,8.5,6.0,5,4,3,0
255,2023-09-13,14,0,153.8,61.5,6.5,2,0,0,9999,4.0,9.1,0.0,1,3,3,0
255,2023-09-20,14,0,153.8,61.5,16.1,3,0,0,9999,4.0,7.0,2.0,3,5,3,1
255,2023-09-27,14,0,153.8,61.5,10.4,2,0,0,9999,6.0,7.5,0.0,4,2,3,0
255,2023-10-04,14,0,153.8,61.5,4.8,1,0,0,9999,4.0,8.7,5.0,2,3,1,0
255,2023-10-11,14,0,153.8,61.5,15.9,3,1,0,9999,3.0,7.5,2.0,3,4,3,1
256,2023-10-25,14,0,165.1,44.5,6.8,3,0,0,9999,2.0,7.5,3.0,4,3,3,0
256,2023-11-01,14,0,165.1,44.5,9.0,4,1,1,165,5.0,10.0,3.0,2,4,5,0
256,2023-11-08,14,0,165.1,44.5,10.8,2,0,0,9999,4.0,8.1,1.0,2,3,3,0
256,2023-11-15,14,0,165.1,44.5,3.4,3,1,1,438,6.0,9.9,1.0,2,4,3,0
256,2023-11-22,14,0,165.1,44.5,5.5,3,0,1,150,1.0,6.0,4.0,3,2,4,0
256,2023-11-29,14,0,165.1,44.5,12.9,1,1,1,507,5.0,7.3,3.0,1,2,3,0
256,2023-12-06,14,0,165.1,44.5,7.3,3,0,0,9999,3.0,8.4,0.0,2,3,5,0
256,2023-12-13,14,0,165.1,44.5,11.0,1,0,0,9999,3.0,8.1,0.0,4,4,3,0
256,2023-12-20,14,0,165.1,44.5,6.6,4,0,0,9999,2.0,5.7,0.0,3,3,5,0
256,2023-12-27,14,0,165.1,44.5,7.7,3,0,0,9999,5.0,7.7,3.0,2,3,1,0
256,2024-01-03,14,0,165.1,44.5,13.4,3,0,0,9999,4.0,10.7,4.0,5,3,3,0
256,2024-01-10,14,0,165.1,44.5,9.3,2,0,0,9999,2.0,8.3,5.0,4,4,4,0
256,2024-01-17,14,0,165.1,44.5,7.0,2,2,0,9999,4.0,8.7,0.0,2,2,2,0
256,2024-01-24,14,0,165.1,44.5,5.9,3,0,0,9999,5.0,7.3,1.0,4,3,2,0
256,2024-01-31,14,0,165.1,44.5,6.2,3,1,0,9999,4.0,8.3,0.0,3,3,1,0
256,2024-02-07,14,0,165.1,44.5,11.7,2,0,0,9999,5.0,8.0,1.0,3,3,1,0
256,2024-02-14,14,0,165.1,44.5,10.3,1,0,0,9999,3.0,9.2,3.0,2,4,3,0
256,2024-02-21,14,0,165.1,44.5,4.6,3,1,0,9999,1.0,9.2,1.0,2,1,4,0
256,2024-02-28,14,0,165.1,44.5,8.3,3,2,1,895,4.0,8.4,4.0,2,4,1,0
256,2024-03-06,14,0,165.1,44.5,7.8,2,0,0,9999,4.0,8.1,0.0,1,3,2,0
257,2023-04-09,13,0,163.2,41.9,8.9,3,2,1,477,4.0,6.2,3.0,3,4,1,0
257,2023-04-16,13,0,163.2,41.9,6.2,3,0,0,9999,5.0,6.1,0.0,3,3,2,0
257,2023-04-23,13,0,163.2,41.9,11.3,3,1,1,81,1.0,8.1,0.0,1,2,5,0
257,2023-04-30,13,0,163.2,41.9,8.0,3,0,0,9999,3.0,9.0,0.0,4,3,2,0
257,2023-05-07,13,0,163.2,41.9,9.1,3,0,1,425,2.0,9.5,1.0,3,4,3,1
257,2023-05-14,13,0,163.2,41.9,5.6,1,0,0,9999,2.0,7.0,5.0,3,4,2,0
257,2023-05-21,13,0,163.2,41.9,5.8,2,0,0,9999,3.0,6.3,0.0,5,3,2,0
257,2023-05-28,13,0,163.2,41.9,16.0,3,0,0,9999,5.0,9.0,1.0,5,5,2,0
257,2023-06-04,13,0,163.2,41.9,13.4,3,0,0,9999,4.0,7.1,2.0,1,3,2,0
257,2023-06-11,13,0,163.2,41.9,7.8,3,1,0,9999,2.0,6.3,0.0,3,3,2,0
257,2023-06-18,13,0,163.2,41.9,12.6,4,0,0,9999,3.0,7.5,0.0,4,2,4,0
257,2023-06-25,13,0,163.2,41.9,11.6,4,0,0,9999,5.0,7.4,1.0,2,1,3,0
257,2023-07-02,13,0,163.2,41.9,6.1,2,0,1,643,5.0,9.5,0.0,1,3,3,0
257,2023-07-09,13,0,163.2,41.9,5.8,4,1,0,9999,3.0,9.0,0.0,2,1,3,0
257,2023-07-16,13,0,163.2,41.9,10.0,3,1,0,9999,3.0,7.2,0.0,2,3,2,0
257,2023-07-23,13,0,163.2,41.9,8.8,2,0,0,9999,1.0,9.5,2.0,5,4,1,0
257,2023-07-30,13,0,163.2,41.9,6.8,5,0,0,9999,3.0,8.1,2.0,4,3,1,0
257,2023-08-06,13,0,163.2,41.9,10.2,4,0,0,9999,1.0,9.2,4.0,1,3,2,0
257,2023-08-13,13,0,163.2,41.9,3.7,5,2,1,461,7.0,9.5,3.0,4,2,4,0
257,2023-08-20,13,0,163.2,41.9,8.3,2,1,0,9999,2.0,7.7,0.0,2,2,2,0
258,2023-09-20,13,0,165.5,67.6,4.3,2,0,0,9999,5.0,8.6,0.0,2,2,3,0
258,2023-09-27,13,0,165.5,67.6,4.4,3,1,0,9999,6.0,7.6,0.0,2,3,3,0
258,2023-10-04,13,0,165.5,67.6,5.9,3,0,0,9999,4.0,9.0,1.0,2,3,3,0
258,2023-10-11,13,0,165.5,67.6,9.1,2,0,0,9999,3.0,8.1,0.0,2,2,3,0
258,2023-10-18,13,0,165.5,67.6,6.0,4,2,0,9999,2.0,9.1,1.0,4,3,2,0
258,2023-10-25,13,0,165.5,67.6,4.3,3,2,0,9999,3.0,9.7,0.0,2,3,3,0
258,2023-11-01,13,0,165.5,67.6,9.4,3,1,1,103,6.0,8.6,3.0,4,4,4,0
258,2023-11-08,13,0,165.5,67.6,12.5,3,0,0,9999,4.0,7.9,0.0,1,3,3,0
258,2023-11-15,13,0,165.5,67.6,9.9,3,0,0,9999,4.0,7.9,0.0,3,2,5,0
258,2023-11-22,13,0,165.5,67.6,13.4,1,2,0,9999,5.0,4.7,2.0,4,4,3,0
258,2023-11-29,13,0,165.5,67.6,12.2,5,1,0,9999,5.0,7.2,3.0,1,3,3,0
258,2023-12-06,13,0,165.5,67.6,6.5,3,0,0,9999,3.0,9.0,1.0,3,4,3,0
258,2023-12-13,13,0,165.5,67.6,9.9,1,0,0,9999,4.0,9.1,3.0,3,2,4,0
258,2023-12-20,13,0,165.5,67.6,7.7,4,2,0,9999,2.0,7.2,3.0,2,4,3,0
258,2023-12-27,13,0,165.5,67.6,11.2,5,2,0,9999,3.0,8.2,5.0,1,2,5,0
258,2024-01-03,13,0,165.5,67.6,7.7,4,1,1,706,3.0,7.8,3.0,3,3,3,0
258,2024-01-10,13,0,165.5,67.6,5.6,4,1,0,9999,4.0,8.8,4.0,2,2,4,0
258,2024-01-17,13,0,165.5,67.6,12.1,3,0,1,312,2.0,10.4,1.0,2,2,3,0
258,2024-01-24,13,0,165.5,67.6,9.0,5,1,0,9999,4.0,8.8,4.0,3,3,4,0
258,2024-01-31,13,0,165.5,67.6,6.0,1,1,0,9999,3.0,7.3,4.0,5,3,1,0
259,2023-09-09,16,1,150.7,43.5,6.5,4,0,0,9999,2.0,7.9,1.0,2,3,2,0
259,2023-09-16,16,1,150.7,43.5,6.0,3,1,0,9999,3.0,9.5,0.0,3,3,4,0
259,2023-09-23,16,1,150.7,43.5,5.0,1,2,0,9999,1.0,6.5,0.0,5,3,3,0
259,2023-09-30,16,1,150.7,43.5,6.6,3,0,0,9999,2.0,7.3,2.0,1,3,4,0
259,2023-10-07,16,1,150.7,43.5,9.1,3,1,0,9999,2.0,8.8,0.0,3,2,5,0
259,2023-10-14,16,1,150.7,43.5,8.2,3,1,0,9999,3.0,9.4,0.0,1,4,2,0
259,2023-10-21,16,1,150.7,43.5,6.7,1,0,0,9999,1.0,8.7,3.0,4,3,3,0
259,2023-10-28,16,1,150.7,43.5,12.5,4,1,0,9999,4.0,7.3,2.0,2,3,2,0
259,2023-11-04,16,1,150.7,43.5,2.0,2,0,1,820,5.0,8.6,0.0,2,2,2,0
259,2023-11-11,16,1,150.7,43.5,8.9,3,1,0,9999,3.0,8.5,0.0,3,2,3,0
259,2023-11-18,16,1,150.7,43.5,7.6,4,0,1,50,4.0,8.4,5.0,4,2,2,0
259,2023-11-25,16,1,150.7,43.5,5.1,3,1,0,9999,3.0,7.9,3.0,2,2,3,0
259,2023-12-02,16,1,150.7,43.5,9.1,3,0,0,9999,1.0,8.1,0.0,3,5,5,0
259,2023-12-09,16,1,150.7,43.5,7.3,1,0,0,9999,4.0,7.0,0.0,5,5,3,0
259,2023-12-16,16,1,150.7,43.5,11.7,3,0,0,9999,5.0,10.7,0.0,4,3,4,0
259,2023-12-23,16,1,150.7,43.5,10.6,5,0,1,586,2.0,8.2,2.0,3,2,3,0
259,2023-12-30,16,1,150.7,43.5,13.7,5,0,0,9999,3.0,8.6,5.0,5,5,2,0
259,2024-01-06,16,1,150.7,43.5,6.6,4,0,0,9999,3.0,7.8,5.0,4,4,3,0
259,2024-01-13,16,1,150.7,43.5,12.2,2,1,0,9999,8.0,8.9,0.0,3,1,2,0
259,2024-01-20,16,1,150.7,43.5,4.5,2,2,0,9999,4.0,6.6,1.0,5,3,3,0
